Timestamp,NPS,NSAT,Version,Comments
"10/17/2025, 9:46:50.72 AM",0,0,1.36.0,"Disconnections are too frequent. Queries hang on forever without any notification as to what went wrong, or how to fix it. Object explorer takes ages to get Objects such as views, tables and SPs to appear. 'Script as create' or 'Script as alter' also take ages to appear, and sometimes they never do. This very moment that I'm typing, I'm waiting for a 'Script as Create' command to appear, but it's been running for minutes without result.   I'm extremely dissatsified with the extension. The only reason I'm using it is because Azure Data Studio is about to be decommissioned, and SSMS does not support dark mode. "
"10/17/2025, 8:19:26.619 AM",0,0,1.36.0,
"10/17/2025, 7:07:13.894 AM",10,2,1.36.0,
"10/17/2025, 1:15:56.703 AM",5,2,1.36.0,暂时没有，用的时间比较短，目前为止，基本满足日常需求；还在习惯中
"10/16/2025, 10:46:38.071 PM",10,3,1.36.0,
"10/16/2025, 9:27:51.106 PM",10,3,1.36.0,Allow to drop databases wihtout having to go to the command line
"10/16/2025, 8:13:04.54 PM",7,2,1.36.0,
"10/16/2025, 7:48:52.465 PM",10,2,1.36.0,
"10/16/2025, 4:50:47.444 PM",5,1,1.36.0,"Ideally, I'd like to use this extension as a replacement for SSMS, as I did with Azure Data Studio, and I am unable to exclusively use this tool without the ability to manage the SQL Agent Jobs. If that functionality is added, and the stability of the extension continues to improve, I will be happy with it."
"10/16/2025, 11:56:23.019 AM",9,3,1.36.0,
"10/16/2025, 8:59:07.937 AM",10,3,1.36.0,Implemetation of the Activity Monitor and other Funktions from the Legacy Client
"10/16/2025, 7:20:57.239 AM",10,3,1.36.0,Assign a keyboard shortcut to new query from the Connections pane. Looks like it is right-click only right now
"10/16/2025, 7:19:51.817 AM",10,3,1.36.0,db schema 
"10/16/2025, 6:41:18.954 AM",8,2,1.36.0,
"10/15/2025, 6:34:23.854 PM",10,3,1.36.0,match the color of the tab or icon with the color of the connection.  That way I can tell what system I'm running queries from.
"10/15/2025, 4:29:06.795 PM",6,2,1.36.0,"It's still missing functionality from the soon-to-be-mothballed Azure Data Studio, like Edit table Data, and SSMS's ""script table as..."" with all the different options. "
"10/15/2025, 3:50:35.107 PM",8,3,1.36.0,I don't have any major requests. I have all the functionality i need to get my job done. 
"10/15/2025, 5:54:54.95 AM",2,0,1.36.0,Make it more like Azure Data Studio.
"10/14/2025, 4:54:50.799 PM",1,0,1.36.0,"There's an insane amount of bugs ranging from constant rendering issues, constant need to reauthenticate, bugs preventing query execution, to completely unsupported operations that were supported in Azure Data Studio. Large amounts of worthwhile issues raised from the Azure Data Studio migration continue to be marginalized and closed with little to no rational reason despite large amounts of community feedback saying otherwise. It's disgusting how badly it seems Microsoft as an organization wants this to flop with the amount of times the phrase ""The MSSQL extension for VS Code isn’t intended to be a like for like replacement for Azure Data Studio."" is copy and pasted to legitimate issues and feedback."
"10/14/2025, 3:50:16.995 PM",10,3,1.36.0,
"10/14/2025, 2:32:38.385 PM",10,2,1.36.0,
"10/14/2025, 2:02:53.735 PM",0,1,1.36.0,Its is slow and not intuitive
"10/14/2025, 10:33:42.741 AM",9,2,1.36.0,"There are some functonallity in SSMS (ie import data files) not available in VS code... I use VS code for script stored procedure, but need to also use SSMS for some other tables functionalites.  I would like to have just VS code."
"10/14/2025, 6:59:17.432 AM",3,2,1.36.0,1. Migrate more features from MSSQL Management Studio to this extension. 2. Add inline table or query editing link DBeaver. 3. Improve the Intellisence to update metadata about the tables after any change on the database
"10/14/2025, 6:54:20.136 AM",8,2,1.36.0,"To bring more features from ssms. I still need to access that one for more things I need to do. Aldo, I am quite happy already that I can remain in VSC for the majority of time for what I need to accomplish."
"10/13/2025, 8:47:15.753 PM",8,2,1.36.0,
"10/13/2025, 7:44:55.07 PM",10,3,1.36.0,
"10/13/2025, 6:50:43.427 PM",8,2,1.36.0,Let me run queries without having a saved document.
"10/13/2025, 6:42:44.395 PM",5,2,1.36.0,
"10/13/2025, 6:27:52.337 PM",9,2,1.36.0,
"10/13/2025, 6:18:33.57 PM",8,2,1.36.0,
"10/13/2025, 3:27:13.827 PM",10,2,1.36.0,
"10/13/2025, 3:21:41.093 PM",10,2,1.36.0,Eager for an analogue of the flat file import tool from Azure Data Studio.
"10/13/2025, 12:48:18.231 PM",10,3,1.36.0,
"10/13/2025, 10:56:44.068 AM",10,3,1.36.0,"you're doing great, continue to invest in the graphical query plan tools and brining in things like query store GUI experiences. "
"10/13/2025, 6:06:12.152 AM",10,3,1.36.0,
"10/10/2025, 6:39:02.678 PM",10,3,1.36.0,
"10/10/2025, 5:53:24.236 PM",10,2,1.36.0,Don't kill Azure Data Studio!! Polyglot isn't the same 
"10/10/2025, 2:38:33.019 PM",5,2,1.36.0,I would use VS Code exclusively if the MSSQL extension brings in a lot of the features from SSMS. 
"10/10/2025, 1:58:01.06 PM",9,3,1.36.0,
"10/10/2025, 1:48:05.381 PM",8,2,1.36.0,"not sure yet, still converting from data studio"
"10/10/2025, 11:46:41.132 AM",8,2,1.36.0,Create INSERT INTO... script from table item in the context menu would be nice
"10/10/2025, 9:45:01.874 AM",10,3,1.36.0,ResultSet transposition switch for reading columns as a rows (as like in the Excel where you can paste transpose array when pasting)
"10/10/2025, 8:49:19.215 AM",1,1,1.36.0,"Azure studio was much better, moving the sql functionalities on vscode should have respected the vscode logic by folders or projects.  Fo example when I'm in a customer project, seeing all connections configured in MSSQL even if organized in groups doesn't make sense , I want sql connections for the project I'm working. "
"10/10/2025, 4:56:00.402 AM",7,2,1.36.0,
"10/10/2025, 1:56:36.302 AM",1,0,1.36.0,Copilot toolで使うとき、mssql_run_queryのエラーが出力されないので全く使い物にならない
"10/10/2025, 12:49:08.321 AM",10,3,1.36.0,
"10/9/2025, 11:25:34.663 AM",4,2,1.36.0,
"10/9/2025, 10:53:49.894 AM",10,2,1.36.0,"Add more features such as backup and restore database, profiler, drop database, script as create for tables, views, stored procedures, functions."
"10/9/2025, 9:37:08.02 AM",2,0,1.36.0,It keeps crashing
"10/9/2025, 9:34:51.624 AM",9,2,1.36.0,add option to script data  like in management studio
"10/9/2025, 8:42:18.457 AM",10,3,1.36.0,
"10/8/2025, 7:21:08.557 PM",0,0,1.36.0,"speed up, same implementatino as azure datat studio - the exprience since needing to use VS code is clunky, slow, and unreliable"
"10/8/2025, 2:26:15.478 PM",10,2,1.36.0,"Sometimes when querying - it doesn't actually do anything even though it's stating it is. And I often times have to open up SSMS to run the query in parreelle and thne it randomly works on its own. In regards to the querying - it can sometimes be stuck in limbo and even ""canceling"" the query takes seconds or sometimes 30 seconds.   Also - copy is paste just randomly sometimes doesn't work in the output file. I'll have to close out the output file and then re-open to use it. "
"10/8/2025, 12:22:59.8 PM",9,2,1.36.0,"Mainly just more intellisense options. Other software I've used will, when you've entered enough qualifiers to uniquely identify the table or view, the software would let you view the columns in ordinal order rather than alphabetical order. (i.e., the order specified by ORDINAL_POSITION in INFORMATION_SCHEMA.COLUMNS). I have one system where that was really helpful.  In the grid view if you right click low enough, the menu renders off screen. The filter funnel in the column headers does the same if the results pane is short enough. Not putting the interface elements at the bottom of the menu might help.  In the grid results we have Copy as CSV and Copy as JSON. I'd like Copy as Markdown. I'd also like  or Copy as Text, where I mean the SSMS ""Results to Text"" option, which is sometimes useful."
"10/8/2025, 11:35:41.681 AM",9,2,1.36.0,
"10/8/2025, 10:27:09.771 AM",7,2,1.36.0,"Better compatibility with bacpacs and dacpacs. Import a database from a bacpac like in azure data studio. When using comparator to then apply changes to a target database or project, allow that when generating the script, only the selected items in the list are part of the generation and not the whole differences."
"10/8/2025, 9:21:15.249 AM",7,2,1.36.0,"The extension itself seems to be mostly fine, the problems I'm typically having relate to running sql within polyglot notebooks in VS Code, which is a bit of a mess at the moment. Early days, I guess."
"10/8/2025, 7:55:04.024 AM",7,2,1.36.0,Edit table command is to slow or it doesn't work  (must to have) Add Feature to create Database (must to have) Add Feature to clone configuration (nice to have)
"10/8/2025, 5:38:03.962 AM",10,3,1.36.0,
"10/7/2025, 11:50:01.468 PM",8,2,1.36.0,maybe you can integrate some features from SQL Management Studio like drop and create for some objects.
"10/7/2025, 10:57:53.662 PM",9,2,1.36.0,"No se, pero hay algo que no me termina de gustar"
"10/7/2025, 10:16:09.615 PM",8,2,1.36.0,
"10/7/2025, 5:36:36.518 PM",3,0,1.36.0,Make it more like Azure Data Studio. It is SLOW
"10/7/2025, 4:24:54.369 PM",10,3,1.36.0,
"10/7/2025, 3:49:16.163 PM",8,3,1.36.0,More formatting options
"10/7/2025, 3:23:20.671 PM",10,2,1.36.0,"If there is documentation on jupyter notebook features, I have not found it; looks like this extension wants to manage my sql connections for me in notebook cells, but I can't figure out how to get that <REDACTED: user-file-path> on outputs 😅"
"10/7/2025, 1:34:49.167 PM",8,2,1.36.0,"It'd be nice to specify a default database for a saved connection, but still connect and interact with the server as a whole while just setting the working database to the ""default"" database. The current implementation makes it so that the connection only allows you to work with that database in the GUI, and not other databases on the server.  It'd also be nice to be able to have an option like in SSMS to save results to a file as you're running it, rather than requiring you to return all results to the editor and then save the results to a file after the fact."
"10/7/2025, 1:16:42.63 PM",2,0,1.36.0,
"10/7/2025, 12:21:08.688 PM",8,2,1.36.0,
"10/7/2025, 12:10:25.686 PM",8,2,1.36.0,auth using entra id is inconsistent and difficult at times.
"10/7/2025, 8:25:20.278 AM",8,2,1.36.0,
"10/6/2025, 8:28:45.124 PM",4,1,1.36.0,Would like it more like Azure Data Studios or SSMS. 
"10/6/2025, 6:07:19.826 PM",9,2,1.36.0,
"10/6/2025, 2:36:39.177 PM",8,2,1.36.0,Bring over more features from Azure Data Studios. Color coding tabs based on connection groups; Easier notebook functionality
"10/6/2025, 1:53:45.091 PM",10,2,1.36.0,"keep all the gui's lightweight, don't add any management stuff, improve the outputs - and maybe we can get people to stop relying on SSMS. Add AI native ""new"" prompt to create anything starting with a prompt. Integrate notebook development."
"10/6/2025, 11:57:10.904 AM",10,3,1.36.0,Poderia colocar uma alerta quando tentasse executar um script de atualização ou deleção sem a cláusula where.
"10/6/2025, 11:52:33.255 AM",9,3,1.36.0,
"10/6/2025, 10:06:08.85 AM",9,3,1.36.0,
"10/6/2025, 9:20:26.806 AM",8,2,1.36.0,
"10/6/2025, 9:11:49.542 AM",10,3,1.36.0,
"10/6/2025, 7:51:59.842 AM",7,2,1.36.0,Please add a data editor to edit data inside a table easily
"10/6/2025, 7:00:57.871 AM",9,3,1.36.0,"I love the query and command experience. I still need to go back to SSMS for database management tasks though, like importing BACPACs etc. Some more capability for that kind of thing would be nice"
"10/6/2025, 6:37:34.848 AM",8,3,1.36.0,Would be great to get the bility to export and import parquet files directly from the extension.
"10/3/2025, 6:54:23.609 PM",10,3,1.36.0,Things are improving verywell. UI features added to stop and cancel the long running queries are very helpful.  Sometimes the query execution goes into executing query indefinitly. the same queries are running flawless in SSMS. so not sure What is affecting the VS CODE SQL connections
"10/3/2025, 6:30:37.589 PM",10,3,1.36.0,
"10/3/2025, 2:23:16.661 PM",7,2,1.36.0,"actual pain point - when trying to filter in the results pane, the apply and clear buttons at the botton of the pop up modal are often not visible due to 1) being entirely off screen with the default pane postion <REDACTED: user-file-path> 2) being on a lower z-level than the bottom toolbar. Either way, I usually have to resize the result pane to be able to apply filters.  nice to have - It would be nice to be able to reorder saved connections in the connection list (something like drag&drop or setting a sort ID, whatever) without having to play naming games. For example, If I have ReportingDB dev, ReportingDB test, and ReportingDB prod and want them to appear in the list in that order, I have to change the names to ReportingDB 0 dev, ReportingDB 1 test, ReportingDB 2 prod."
"10/3/2025, 8:53:55.262 AM",2,2,1.36.0,
"10/3/2025, 8:04:03.186 AM",7,2,1.36.0,<REDACTED: secret>
"10/3/2025, 2:11:32.906 AM",10,3,1.36.0,The current version is good enough. Do not change any feature of current version please.
"10/2/2025, 6:19:34.433 PM",9,2,1.36.0,
"10/2/2025, 5:06:37.749 PM",8,2,1.36.0,
"10/2/2025, 3:48:33.32 PM",9,2,1.36.0,
"10/2/2025, 3:40:05.132 PM",9,2,1.36.0,<REDACTED: secret>
"10/2/2025, 3:01:22.339 PM",8,2,1.36.0,Mejorar la UI al ejecutar consultas
"10/2/2025, 2:49:32.967 PM",8,2,1.36.0,"i have not used it enough to provide you with more info, but so far, so good."
"10/2/2025, 1:21:07.192 PM",10,3,1.36.0,
"10/2/2025, 12:41:09.028 PM",10,3,1.36.0,
"10/2/2025, 12:18:12.132 PM",10,3,1.36.0,
"10/2/2025, 8:48:41.427 AM",10,3,1.36.0,"En la pantalla de consultas, esta muy bien, porque ahora en la parte superio se muestra el servidor y la bases de datos a la que estas conectado y permite cambiar de servidor y base de datos (es fantastico, esta muy bien), pero este desaparece al realizar scroll hacia abajo. ¿Seria posible que estos datos fueran siempre visibles?"
"10/2/2025, 7:51:28.01 AM",8,2,1.36.0,
"10/2/2025, 7:27:40.543 AM",7,2,1.36.0,"If I create a new sql script or new file while I have a particular table <REDACTED: user-file-path> database selected, it would be great if the server connection and database details were automatically populated so that I didn't have to select them again.  This is how SSMS works, I can hit Ctrl-N to create a new query and the context remains.  I don't understand why I have to set the context again because I create a new query."
"10/1/2025, 10:47:03.141 PM",10,3,1.36.0,
"10/1/2025, 10:04:49.811 PM",10,0,1.36.0,Ability to copy data from query results tab
"10/1/2025, 8:43:04.85 PM",6,2,1.36.0,
"10/1/2025, 7:03:24.962 PM",1,1,1.36.0,Stop requiring me to re-authenticate all the time. Everytime I want to create a new query I have to re-authenticate. Doing this multiple times an hour is very frustrating and a waste of time
"10/1/2025, 3:21:44.787 PM",8,2,1.36.0,
"10/1/2025, 1:16:58.458 PM",6,2,1.36.0,visual editor like Management Studio has for <REDACTED: user-file-path> etc..
"10/1/2025, 12:53:22.425 PM",7,2,1.36.0,I need SQLCMD mode
"10/1/2025, 12:35:44.252 PM",10,2,1.36.0,Release mssql mcp server on npm :)  I am using version 0
"10/1/2025, 12:13:42.778 PM",7,2,1.36.0,"most times when you want to copy some data from the query results tab, it wont let you copy with ctrl+c, only by right clicling and clicking copy with the mouse"
"10/1/2025, 11:26:58.258 AM",6,1,1.36.0,Its not quite a replacement for Azure Data Studio yet and is sometimes frustrating to use.  I see far more login / reauthenticate popups than I do with ADS. Its also still missing some of the functionality / extensions that ADS had e.g. the right click options for Manage / Backup / Restore / Drop or the Admin Pack for SQL Server
"10/1/2025, 10:39:36.331 AM",10,3,1.36.0,
"10/1/2025, 9:49:00.215 AM",0,0,1.36.0,AUTHENTICATION ON MAC OS DOES NOT WORK IT ALWAYS PROMPTS ME TO RE-LOGIN. FIX THIS
"10/1/2025, 9:15:06.074 AM",0,0,1.36.0,"This sucks ass compared to azure data studio. For one, no more F5 to run a query. This is terrible. Make it be more like azure data studio. "
"10/1/2025, 7:03:28.806 AM",8,2,1.36.0,Missung Breakpoint Debugging like in Visual Studio
"10/1/2025, 6:25:25.981 AM",6,1,1.36.0,Once I lost all my connection. We need to beable to back it up I am missing an edit mode like SSMS Ofcourse very happy with VS code as an editor
"10/1/2025, 5:03:09.854 AM",10,3,1.36.0,"default the run sql command to F5 like SSMS instead of whatever the default is that i had to change immediately because i kept accidentally running debug, hah.   also, sometimes large query plans can be laid out funky and overlap in the query plan GUI, making it hard to click on some parts of it and read some parts. "
"10/1/2025, 4:14:49.79 AM",0,0,1.36.0,"I hate having my source code and query tool in one app.... VS Code is NOT visual studio... stop making it into a full blown IDE, we want separation of concerns."
"9/30/2025, 6:15:05.998 PM",3,1,1.36.0,Query Results needs improvement. Errors a lot. 
"9/30/2025, 5:43:08.103 PM",10,3,1.36.0,ok
"9/30/2025, 3:19:24.716 PM",7,2,1.36.0,"Tab Coloring, maybe a separate query results window becuase the current results window gets lost easily, ui is weird around selecting different databases while in a query a window.  Here's an idea, make an entire separate app and call it Azure Data Studio, that would be nice. "
"9/30/2025, 6:31:39.463 AM",6,2,1.36.0,
"9/29/2025, 8:54:07.412 PM",6,2,1.36.0,"Better UI for managing and organizing SQL Server Connections. Currently, modifying the settings file allows for more customization but is far more involved"
"9/29/2025, 8:30:07.405 PM",10,3,1.36.0,
"9/29/2025, 8:12:50.434 PM",9,3,1.36.0,
"9/29/2025, 5:36:22.202 PM",0,0,1.36.0,"This is overall a big downgrade from using SQL in Azure Data Studio or SSMS. The process to connect a new server is clunky and slow, with fields often not saving and errors taking 10+ seconds to appear. Running multiple queries in different tabs in parallel is much more difficult because it is very difficult to see which tab is connected to which database, and what state the query in that tab might be (errored, still running, etc.). For all the self-praise and promotion this plugin got, I am extremely disappointed with it."
"9/29/2025, 4:04:00.651 PM",10,2,1.36.0,"Wish I can create , alter, and drop objects in my data base via the extension."
"9/29/2025, 2:21:09.08 PM",7,2,1.36.0,
"9/29/2025, 2:18:49.876 PM",10,3,1.36.0,
"9/29/2025, 1:38:23.799 PM",10,3,1.36.0,
"9/29/2025, 12:35:40.615 PM",6,2,1.36.0,
"9/29/2025, 11:18:58.514 AM",5,1,1.36.0,"No lagging in query results when navigating through different windows. Often, I see query results of previous queries. Also, when opening a new query, auto connect to current database, in stead of no connection, would be great plus."
"9/29/2025, 10:54:35.893 AM",6,2,1.36.0,par Rapport a Azure et SMS  il manque la possiblité de modifier les données sous formes de tableau 
"9/29/2025, 8:45:32.937 AM",6,1,1.36.0,Multiple times a day I cant connet to the Azure SLQ server.
"9/29/2025, 7:49:50.867 AM",8,2,1.36.0,
"9/29/2025, 7:02:55.32 AM",10,3,1.36.0,
"9/28/2025, 9:45:41.102 PM",10,3,1.36.0,Return the number of records for a query.
"9/28/2025, 5:07:30.055 PM",8,2,1.36.0,
"9/28/2025, 6:55:33.753 AM",4,1,1.36.0,"It's simply not functional  On my linux PC I can use Data Studio with WIndows Authentication by running kinit, but doesn't work with the mssql extension  I can't do notebooks  It's simply not ready for prime time. Extend Data Studio support until there is feature parity."
"9/27/2025, 3:03:57.923 PM",9,3,1.36.0,"Only two things are missing for me.  1. Allow the query results table to be theme-able.  2. Allow setting up db connections with SSH tunnel. I know the Remote SSH ext exists, but it's not the same."
"9/26/2025, 9:02:51.611 PM",6,2,1.36.0,Make it to where I don't have to restart VSCode every time I have to authenticate. 
"9/26/2025, 8:32:06.078 PM",3,1,1.36.0,"My single biggest issue is around connecting a sql file to a database. Often I've successfully established a connection to the database in the ""Connections"" window but when I go to connect my query it fails over and over again. This is especially true when the sql file pre-exists and isn't created via the new query context menu selection. All in all this is a massive step back from data studio and I take issuee that you would sunset that product in favour of this clearly inferior one. "
"9/26/2025, 5:39:10.071 PM",9,2,1.36.0,
"9/26/2025, 4:34:20.04 PM",10,3,1.36.0,"Pretty ""new"" to using this particular extention - but it seems to work REALLY well for me.  I would be nice to be able to set a default database connection whenever I open a new query.  Not a huge deal or anything.  Only take a few seconds to connect a given new query.  I'm looking for the same type of functionality present in SSMS where one connects to the desired database one will be workining with and it persists no matter how many queries one needs to open.  Of course, still need to reconnect to a different desired database when necessary...  Cheers!"
"9/26/2025, 4:10:02.91 PM",5,1,1.36.0,<REDACTED: secret>
"9/26/2025, 3:22:39.793 PM",6,2,1.36.0,"it's really nice, but totally missing backup, import, etc."
"9/26/2025, 2:18:36.86 PM",10,3,1.36.0,
